id,ticker,stock_name,alpha_score,tech_score,ml_prob,whale_score,fund_status,trend,market_type,created_at,tier,volume,context,surge,win_rate,position,strategy,decision_score,run_id,priority_rank,decision,decision_bucket,outcome_status,recommended_at,outcome_recorded_at,horizon,base_trade_date,entry_reference_price,latest_return_pct,return_1d_pct,return_2d_pct,return_3d_pct,return_5d_pct,source_ref,scan_mode,return_30m_pct,return_1h_pct,return_close_pct,strategy_family,return_7d_pct,market,quality_flags,validation_excluded,phase25_variant,phase25_shadow_variant,phase25_shadow_prob,phase25_recommended_threshold,primary_theme,theme_source,theme_inference_status,secondary_themes,theme_routing_path,expected_edge_score,expected_return_1d_pct,expected_return_3d_pct,inference_failed,target_tp_pct,stop_sl_pct,hold_days,regime_volatility_20d,regime_breadth_pct,kosdaq_chg,regime_avg_chg,volume_ratio,volume_confirmed,prob_clean,model_trace_status,model_error,feature_origin,feature_quality,feature_completeness,feature_missing_fields,validation_excluded_reason,is_dummy_data,phase25_prob,phase25_signal_direction,phase25_raw_auc,phase25_oos_auc,phase25_oos_win_rate_pct,phase25_oos_avg_return_pct,performance_updated_at,market_gate,scanner_timeframe_profile,kr_universe_role,selection_lane,rationale,theme_risk,model_prob_available_count,model_prob_mean,low_model_prob_score,low_prob_high_score,expected_edge_inversion_score,return_14d_pct,return_30d_pct,day_return_pct,conviction_score,loss_risk_score,relative_rank_score,relative_rank_pct,regime_adjusted_grade,relative_rank_model,max_high_return_5d_pct,hit_5pct_within_5d,hit_5pct_within_5d_at,swing_target_label_version,foreigner,foreign_flow,institution,institution_flow,retail,retail_flow,flow_consensus_buying,retail_dominant,dominant,whale_trend,target_horizon_days,explosive_leader_flag,core_trend_flag,explosive_eligible,explosive_gate_reasons,price_band,is_sub7,max_return_observed_pct,min_return_observed_pct,target_definition,target_return_source,label_hit_5pct_within_5d,label_win_close,label_win_1d,label_win_3d,label_hit_5pct,label_hit_10pct,label_hit_20pct,label_hit_50pct,label_hit_100pct,label_stop_loss_3pct,label_stop_loss_5pct,marcap_band,learning_quality_tier,market2,trade_date,candidate_id,candidate_description,candidate_cohort,target_pct,stop_pct,horizon_days,source_proxy,ordered_target_before_stop,ordered_stop_before_target,ordered_terminal_status,ordered_target_hit_at,ordered_stop_hit_at,ordered_bars_observed,ordered_mfe_pct,ordered_mae_pct,ordered_entry_price,ordered_entry_date,archive_entry_divergence_pct,ordered_warnings,cohort,ordered_label_ready,ordered_win,ordered_stop,primary_theme_archive,theme_membership_refreshed,theme_membership_source,theme_day_symbol_count,theme_day_avg_alpha_score,theme_day_avg_decision_score,theme_day_avg_volume_ratio,theme_day_avg_day_return_pct,theme_day_positive_return_pct,theme_day_avg_expected_return_1d_pct,theme_day_avg_expected_return_3d_pct,theme_day_strength_score,theme_day_strength_rank,theme_day_strength_pct,theme_day_strength_bucket
25056,100840.KS,SNT에너지,,,19.6,,,UP,KR,2026-04-10T10:23:22.83803+00:00,,,,,,,local_returns:return_3d_pct,93.3,RUN-491AA95A,8.0,OBSERVE,watchlist,RESOLVED,2026-04-10T10:23:22.83803+00:00,2026-04-15T14:30:08.994343+00:00,T+3D,2026-04-10,62200.0,-7.55627,3.054662,-6.59164,-10.450161,-11.254019,local_returns:return_3d_pct,SWING,,,,KR_CORE,-14.308682,KOSPI,,True,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,친환경/에너지,stock_master,blank,[],core_only,-14.68,-1.25,-1.98,,,,,,,,,,,27.8,,,outcome_sync_partial,incomplete,0.4,"['alpha_score', 'tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:alpha_score,tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-12T17:10:27.958045+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=93.3', 'quant_priority_score=100.0', 'quant_lane=3d', 'quant_score_1d=98.8', 'quant_score_3d=100.0', 'basket_priority_score=100.0', 'active_lane=mixed', 'rank=8', '전략: 👑 주도주 하이패스 | ⚡ 단기과열(강세) | Ranker:5.2%', '추세: UP', 'quant_reason=SCAN_MODE_SWING_3D', 'quant_reason=TREND_UP', 'quant_reason=PHASE25_SWING_3D_PREMIUM', 'priority_guard=KOSPI_SWING', 'expected_edge_watch_guard=-1.25/-1.98']","['KOSPI_SWING_PRIORITY_GUARD', 'EXPECTED_EDGE_WATCH_GUARD']",,,,,,,,,,,,,,,5.62701,True,2026-04-13,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,3.054662,-14.308682,forward_high_within_5d,source_ohlcv_high,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,all,KOSPI,2026-04-10,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-04-14,5.0,5.62701,-6.913183,62200.0,2026-04-10,0.0,[],Other,True,False,True,unclassified,True,stock_master,6.0,100.0,83.25,,,,-1.786,-3.032,0.1991,10.0,35.71428571428571,THEME_TAIL
30047,100840.KS,SNT에너지,,,19.6,,,UP,KR,2026-04-12T13:25:01.583431+00:00,,,,,,,planner_handoff.json#100840.KS,94.8,RUN-21FC40DE,10.0,OBSERVE,watchlist,PENDING,2026-04-12T13:25:01.583431+00:00,,T+3D,2026-04-13,64100.0,-10.296412,-9.360374,-13.104524,-14.820593,-14.50858,planner_handoff.json#100840.KS,SWING,,,,KR_CORE,-16.224649,KOSPI,,True,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,친환경/에너지,stock_master,blank,[],core_only,-14.33,-1.22,-1.93,,,,,,,,,,,27.8,,,outcome_sync_partial,incomplete,0.4,"['alpha_score', 'tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:alpha_score,tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-12T17:10:27.95771+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,EXPLOSIVE_LEADER,3d,"['scanner_score=94.8', 'quant_priority_score=100.0', 'quant_lane=3d', 'quant_score_1d=100.0', 'quant_score_3d=100.0', 'basket_priority_score=100.0', 'active_lane=mixed', 'rank=10', '전략: 👑 주도주 하이패스 | ⚡ 단기과열(강세) | Ranker:5.2%', '추세: UP', 'kr_universe_role=EXPLOSIVE_LEADER', 'scanner_timeframe_profile=DAILY_PRIMARY_WITH_1H_REFRESH', 'explosive_eligible=false', 'continuation_eligible=false', 'continuation_enabled=false', 'continuation_prob_3d=50.0', 'continuation_evidence=7', 'quant_reason=SCAN_MODE_SWING_3D', 'quant_reason=TREND_UP', 'quant_reason=PHASE25_SWING_3D_PREMIUM', 'explosive_gate=ML_PROB_LT_22', 'continuation_gate=ALPHA_SCORE_LT_32', 'continuation_gate=ML_PROB_LT_27', 'priority_guard=KOSPI_SWING', 'expected_edge_watch_guard=-1.22/-1.93']","['KOSPI_SWING_PRIORITY_GUARD', 'EXPECTED_EDGE_WATCH_GUARD']",,,,,,,,,,,,,,,,False,,forward_high_within_5d_v1,,,,,,,,,,,3,1,0,1,['nan'],gt_15,0,,,forward_high_within_5d,source_ohlcv_high,,,,,,,,,,,,2,all,KOSPI,2026-04-12,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-04-14,5.0,-0.780031,-9.672387,64100.0,2026-04-13,0.0,[],Other,True,False,True,unclassified,True,stock_master,6.0,,74.15,,,,-1.4233,-2.3267,0.6632,2.0,90.9090909090909,THEME_TOP3
31297,100840.KS,SNT에너지,85.0,95.0,20.5,68.0,Pass,UP,KR,2026-04-13T03:20:06.834531+00:00,🏆T1,⚠️ x0.9,-,-,41%,🌋 고점 (Peak),local_returns:return_2d_pct,89.1,RUN-B1574481,5.0,WATCHLIST_ONLY,watchlist,RESOLVED,2026-04-13T03:20:06.834531+00:00,2026-04-15T14:30:14.602075+00:00,T+2D,2026-04-13,64100.0,-23.166927,-9.360374,-13.104524,-14.820593,-14.50858,local_returns:return_2d_pct,SWING,,,,KR_CORE,-16.224649,KOSPI,,True,phase25_kr_swing_xgboost,phase25_kr_swing_lightgbm,56.0,25.0,친환경/에너지,stock_master,blank,[],core_only,-15.37,-1.31,-2.1,,,,,,,,,,,27.6,,,outcome_sync_partial,incomplete,0.9,['volume_ratio'],FEATURE_MISSING:volume_ratio,False,10.1,,,,,,2026-05-14T09:40:38.892812+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=89.6', 'quant_priority_score=100.0', 'quant_lane=3d', 'quant_score_1d=97.3', 'quant_score_3d=100.0', 'basket_priority_score=100.0', 'active_lane=mixed', 'rank=10', '전략: 🚀 Momentum | ⚡ 단기과열(강세) | Ranker:5.4%', '추세: UP', 'kr_universe_role=CORE_TREND', 'scanner_timeframe_profile=DAILY_PRIMARY_WITH_1H_REFRESH', 'explosive_eligible=false', 'continuation_eligible=false', 'continuation_enabled=false', 'continuation_prob_3d=50.0', 'continuation_evidence=7', 'quant_reason=SCAN_MODE_SWING_3D', 'quant_reason=TREND_UP', 'quant_reason=PHASE25_SWING_3D_PREMIUM', 'lane_overlay_3d=kospi_core_3d:95.5', 'explosive_gate=NOT_EXPLOSIVE_ROLE', 'explosive_gate=ML_PROB_LT_22', 'continuation_gate=ALPHA_SCORE_LT_32', 'continuation_gate=ML_PROB_LT_27', 'priority_guard=KOSPI_SWING', 'expected_edge_watch_guard=-1.36/-2.21']","['KOSPI_SWING_PRIORITY_GUARD', 'EXPECTED_EDGE_WATCH_GUARD']",,,,,,-8.580343,,,,,,,,,-0.780031,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,-8.580343,-16.224649,forward_high_within_5d,source_ohlcv_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,all,KOSPI,2026-04-13,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-04-14,5.0,-0.780031,-9.672387,64100.0,2026-04-13,0.0,[],Top5,True,False,True,unclassified,True,stock_master,5.0,90.5,99.88,,,,-1.282,-2.052,0.9827,3.0,85.71428571428572,THEME_TOP3
78300,100840.KS,SNT에너지,92.0,,35.0,,,UP,KR,2026-05-07T23:14:21.268742+00:00,,,,,,,local_returns:return_3d_pct,79.0,RUN-C99B3F0D,26.0,WATCHLIST,watchlist,RESOLVED,2026-05-07T23:14:21.268742+00:00,2026-05-13T14:30:27.460976+00:00,T+3D,2026-05-08,56800.0,-13.292254,-6.514085,-8.978873,-9.859155,-16.241497,local_returns:return_3d_pct,SWING,,,,KR_CORE,,KOSPI,,True,phase25_kospi_swing,phase25_kr_swing_lightgbm,56.0,60.0,친환경/에너지,stock_master,blank,[],core_only,-9.42,-0.66,-1.19,,,,,,,,,,,17.0,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,46.4,normal,,0.4847200141317788,50.0,3.232209879310345,2026-05-14T10:08:52.10243+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,TRANSITIONAL,3d,"['scanner_score=79.0', 'quant_priority_score=94.0', 'quant_lane=3d', 'quant_score_1d=85.3', 'quant_score_3d=94.0', 'basket_priority_score=94.0', 'active_lane=mixed', 'rank=26', '전략: 🚀 Momentum | Ranker:7.3%', '추세: UP', 'kr_universe_role=TRANSITIONAL', 'scanner_timeframe_profile=DAILY_PRIMARY_WITH_1H_REFRESH', 'explosive_eligible=false', 'continuation_eligible=true', 'continuation_enabled=true', 'continuation_prob_3d=27.9', 'continuation_evidence=8', 'quant_reason=SCAN_MODE_SWING_3D', 'quant_reason=TREND_UP', 'quant_reason=PHASE25_SWING_3D_PREMIUM', 'explosive_gate=NOT_EXPLOSIVE_ROLE', 'priority_guard=KOSPI_SWING(soft)', 'expected_edge_priority_guard=-0.66/-1.19']","['KOSPI_SWING_PRIORITY_GUARD_SOFT', 'EXPECTED_EDGE_PRIORITY_GUARD']",,,,,,,,,73.6,,,,,,,,,,,,,,,,,,,,3,0,0,1,['nan'],gt_15,0,-6.514085,-16.241497,forward_high_within_5d,source_ohlcv_high,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,all,KOSPI,2026-05-07,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-05-08,5.0,-1.020408,-6.292517,58800.0,2026-05-07,-3.4014,[],Other,True,False,True,unclassified,True,stock_master,1.0,92.0,79.0,,,,-0.66,-1.19,0.5056,15.0,6.666666666666665,THEME_TAIL
85689,100840.KS,SNT에너지,65.0,30.0,33.6,70.0,Pass,UP,KR,2026-05-10T07:42:03.033798+00:00,⚡T3,✅ x0.80,-,-,41%,🚀 상승 (Rising),planner_handoff.json#100840.KS,61.6,RUN-9237A09A,25.0,PRIORITY_WATCHLIST,picked,PENDING,2026-05-10T07:42:03.033798+00:00,,T+5D,2026-05-11,53100.0,-7.250471,-2.636535,-3.578154,-7.250471,,planner_handoff.json#100840.KS,SWING,,,,KR_CORE,,KOSPI,,False,phase25_kr_swing_logistic,phase25_kr_swing_xgboost,61.4,55.0,친환경/에너지,stock_master,blank,[],core_only,-6.79,-0.48,-0.86,False,15.0,-10.0,5.0,2.01,39.63,0.71,0.41,0.8,True,32.3,ok,,scanner_full,complete,1.0,[],,False,42.7,normal,,,,,2026-05-14T09:36:27.52537+00:00,GREEN,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=61.6', 'quant_priority_score=88.5', 'quant_lane=3d', 'quant_score_1d=78.6', 'quant_score_3d=88.5', 'basket_priority_score=88.5', 'active_lane=mixed', 'rank=25', '전략: 🚀 Momentum | Ranker:4.6%', '추세: UP', 'kr_universe_role=CORE_TREND', 'scanner_timeframe_profile=DAILY_PRIMARY_WITH_1H_REFRESH', 'explosive_eligible=false', 'continuation_eligible=false', 'continuation_enabled=false', 'continuation_prob_3d=50.0', 'continuation_evidence=7', 'quant_reason=SCAN_MODE_SWING_3D', 'quant_reason=TREND_UP', 'quant_reason=PHASE25_SWING_3D_PREMIUM', 'explosive_gate=NOT_EXPLOSIVE_ROLE', 'explosive_gate=DECISION_SCORE_LT_70', 'continuation_gate=DECISION_SCORE_LT_78', 'inverted_prob_features:available=3,mean=36.2,low_model=13.8,low_prob_high=11.3', 'relative_rank=RELATIVE_OBSERVE:pct=0.596,score=61.6,model=kospi_decision_score_relative_v1', 'priority_guard=KOSPI_SWING(soft)', 'expected_edge_priority_guard_soft=-0.48/-0.86']","['KOSPI_SWING_PRIORITY_GUARD_SOFT', 'EXPECTED_EDGE_PRIORITY_GUARD_SOFT']",3.0,36.2,13.8,12.3,5.32,,,-3.4,65.9,,,,,,,,,,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,,,forward_high_within_5d,source_ohlcv_high,,,,,,,,,,,,2,all,KOSPI,2026-05-10,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-05-12,3.0,1.129944,-6.779661,53100.0,2026-05-11,0.0,[],Other,True,False,True,unclassified,True,stock_master,2.0,65.5,49.75,1.4,4.925,50.0,-0.885,-1.585,7.8629,5.0,71.42857142857143,THEME_TOP7
89393,100840.KS,SNT에너지,67.0,50.0,32.0,70.0,Pass,UP,KR,2026-05-11T01:23:12.155048+00:00,🏆T1,✅ 1.10,-,-,41%,🚀 상승 (Rising),planner_handoff.json#100840.KS,69.2,RUN-F7223674,30.0,PRIORITY_WATCHLIST,picked,PENDING,2026-05-11T01:23:12.155048+00:00,,T+5D,2026-05-11,53100.0,-7.250471,-2.636535,-3.578154,-7.250471,,planner_handoff.json#100840.KS,SWING,,,,KR_CORE,,KOSPI,,False,phase25_kr_swing_logistic,phase25_kr_swing_xgboost,49.9,45.0,친환경/에너지,stock_master,blank,[],core_only,-4.47,-0.31,-0.56,False,15.0,-10.0,5.0,2.01,19.97,-0.03,2.15,1.0,True,35.1,ok,,scanner_full,complete,1.0,[],,False,19.8,normal,,,,,2026-05-14T10:00:09.883947+00:00,GREEN,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=69.2', 'quant_priority_score=99.2', 'quant_lane=3d', 'quant_score_1d=90.7', 'quant_score_3d=99.2', 'basket_priority_score=99.2', 'active_lane=mixed', 'rank=30', '전략: 🚀 Momentum | Ranker:4.6% | ContextTailwind', '추세: UP', 'kr_universe_role=CORE_TREND', 'scanner_timeframe_profile=DAILY_PRIMARY_WITH_1H_REFRESH', 'explosive_eligible=false', 'continuation_eligible=false', 'continuation_enabled=false', 'continuation_prob_3d=50.0', 'continuation_evidence=7', 'quant_reason=SCAN_MODE_SWING_3D', 'quant_reason=TREND_UP', 'quant_reason=PHASE25_SWING_3D_PREMIUM', 'explosive_gate=NOT_EXPLOSIVE_ROLE', 'explosive_gate=DECISION_SCORE_LT_70', 'continuation_gate=DECISION_SCORE_LT_78', 'inverted_prob_features:available=3,mean=29.0,low_model=21.0,low_prob_high=19.5', 'loss_risk_score=38.5', 'loss_risk_flags=CHASE_LOW_PROB_RISK,MISSING_CORE_TRACE_RISK', 'relative_rank=RELATIVE_OBSERVE:pct=0.767,score=69.2,model=kospi_decision_score_relative_v1', 'priority_guard=KOSPI_SWING(soft)', 'expected_edge_priority_guard_soft=-0.31/-0.56']","['KOSPI_SWING_PRIORITY_GUARD_SOFT', 'EXPECTED_EDGE_PRIORITY_GUARD_SOFT', 'CHASE_LOW_PROB_RISK', 'MISSING_CORE_TRACE_RISK']",3.0,46.9,3.1,17.6,0.0,,,-6.51,66.8,43.702,,,,,,,,,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,,,forward_high_within_5d,source_ohlcv_high,,,,,,,,,,,,2,all,KOSPI,2026-05-11,5D_ordered_8v4,full_kospi_ordered_search,KOSPI_ALL,8.0,4.0,5,{},False,True,stop_before_target,,2026-05-12,3.0,1.129944,-6.779661,53100.0,2026-05-11,0.0,[],Other,True,False,True,unclassified,True,stock_master,3.0,73.0,66.5667,1.0,1.2967,33.3333,-0.6633,-1.1933,3.8783,9.0,52.94117647058824,THEME_TAIL
75022,272210.KS,한화시스템,70.0,,34.9,,,UP,KR,2026-04-07T12:35:38.538493+00:00,,,,,,,local_returns:return_3d_pct,119.0,RUN-9E38D8E8,12.0,EXCEPTION_LEADER,exception_leader,RESOLVED,2026-04-07T12:35:38.538493+00:00,2026-04-10T14:30:15.393787+00:00,T+3D,2026-04-07,131700.0,-11.845103,-0.835232,4.100228,1.214882,1.063022,local_returns:return_3d_pct,SWING,,,,,0.07593,KOSPI,,True,,,,,방산,,,,,,,,,,,,,,,,,,27.5,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-14T09:38:23.089399+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=62.3', 'rank=24', '전략: ⏱️ Intraday Trend | 1H', '급등예측: 📈 Trend Continuation', '추세: UP']",,,,,,,-4.252088,,,,,,,,,4.935459,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,1.214882,-4.252088,forward_high_within_5d,source_ohlcv_high,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,all,KOSPI,2026-04-07,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,False,no_touch,,,5.0,4.935459,-2.581625,131700.0,2026-04-07,0.0,[],Exception Leader,True,False,False,,True,stock_master,4.0,76.3333,111.0875,,,,,,2.7203,1.0,100.0,THEME_TOP3
75124,272210.KS,한화시스템,69.0,,20.5,,,UP,KR,2026-04-08T16:24:55.132267+00:00,,,,,,,local_returns:return_3d_pct,119.0,RUN-8C7DDD08,9.0,EXCEPTION_LEADER,exception_leader,RESOLVED,2026-04-08T16:24:55.132267+00:00,2026-04-14T14:30:14.32454+00:00,T+3D,2026-04-09,137100.0,-15.317287,-2.771699,-3.792852,-2.917578,-3.865791,local_returns:return_3d_pct,SWING,,,,,-4.814004,KOSPI,,True,,,,,방산,,,,,,,,,,,,,,,,,,27.5,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-14T09:35:34.564046+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,,,,,,,,-13.858497,,,,,,,,,0.802334,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,-2.771699,-13.858497,forward_high_within_5d,source_ohlcv_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,all,KOSPI,2026-04-08,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,False,no_touch,,,5.0,5.819296,-0.765697,130600.0,2026-04-08,4.977,[],Exception Leader,True,False,False,,True,stock_master,2.0,84.0,107.35,,,,,,2.1721,5.0,73.33333333333334,THEME_TOP7
56308,272210.KS,한화시스템,78.0,,24.5,,,UP,KR,2026-04-20T19:24:15.039968+00:00,,,,,,,planner_handoff.watchlist_meta#272210.KS,119.0,RUN-077EAD96,16.0,EXCEPTION_LEADER,exception_leader,PENDING,2026-04-20T19:24:15.039968+00:00,,T+3D,2026-04-21,131400.0,-4.033486,2.054795,-0.989346,-0.761035,-3.371648,planner_handoff.watchlist_meta#272210.KS,SWING,,,,KR_CORE,-9.501916,KOSPI,,True,,,,,방산,stock_master,rule_inferred,[],,,,,,,,,,,,,,,35.0,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-13T10:12:08.049275+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,,,,,,,,-14.40613,,,,,,,,,,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,,,forward_high_within_5d,source_ohlcv_high,,,,,,,,,,,,2,all,KOSPI,2026-04-20,5D_ordered_10v5,full_kospi_ordered_search,KOSPI_ALL,10.0,5.0,5,{},False,False,no_touch,,,5.0,5.517241,-3.754789,130500.0,2026-04-20,0.6897,[],Exception Leader,True,False,False,방산,False,stock_master,4.0,70.0,80.425,,,,0.4667,1.36,3.2864,9.0,57.89473684210527,THEME_TAIL
75022,272210.KS,한화시스템,70.0,,34.9,,,UP,KR,2026-04-07T12:35:38.538493+00:00,,,,,,,local_returns:return_3d_pct,119.0,RUN-9E38D8E8,12.0,EXCEPTION_LEADER,exception_leader,RESOLVED,2026-04-07T12:35:38.538493+00:00,2026-04-10T14:30:15.393787+00:00,T+3D,2026-04-07,131700.0,-11.845103,-0.835232,4.100228,1.214882,1.063022,local_returns:return_3d_pct,SWING,,,,,0.07593,KOSPI,,True,,,,,방산,,,,,,,,,,,,,,,,,,27.5,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-14T09:38:23.089399+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,"['scanner_score=62.3', 'rank=24', '전략: ⏱️ Intraday Trend | 1H', '급등예측: 📈 Trend Continuation', '추세: UP']",,,,,,,-4.252088,,,,,,,,,4.935459,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,1.214882,-4.252088,forward_high_within_5d,source_ohlcv_high,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,all,KOSPI,2026-04-07,5D_ordered_12v5,full_kospi_ordered_search,KOSPI_ALL,12.0,5.0,5,{},False,False,no_touch,,,5.0,4.935459,-2.581625,131700.0,2026-04-07,0.0,[],Exception Leader,True,False,False,,True,stock_master,4.0,76.3333,111.0875,,,,,,2.7203,1.0,100.0,THEME_TOP3
75124,272210.KS,한화시스템,69.0,,20.5,,,UP,KR,2026-04-08T16:24:55.132267+00:00,,,,,,,local_returns:return_3d_pct,119.0,RUN-8C7DDD08,9.0,EXCEPTION_LEADER,exception_leader,RESOLVED,2026-04-08T16:24:55.132267+00:00,2026-04-14T14:30:14.32454+00:00,T+3D,2026-04-09,137100.0,-15.317287,-2.771699,-3.792852,-2.917578,-3.865791,local_returns:return_3d_pct,SWING,,,,,-4.814004,KOSPI,,True,,,,,방산,,,,,,,,,,,,,,,,,,27.5,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-14T09:35:34.564046+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,,,,,,,,-13.858497,,,,,,,,,0.802334,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,-2.771699,-13.858497,forward_high_within_5d,source_ohlcv_high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2,all,KOSPI,2026-04-08,5D_ordered_12v5,full_kospi_ordered_search,KOSPI_ALL,12.0,5.0,5,{},False,False,no_touch,,,5.0,5.819296,-0.765697,130600.0,2026-04-08,4.977,[],Exception Leader,True,False,False,,True,stock_master,2.0,84.0,107.35,,,,,,2.1721,5.0,73.33333333333334,THEME_TOP7
56308,272210.KS,한화시스템,78.0,,24.5,,,UP,KR,2026-04-20T19:24:15.039968+00:00,,,,,,,planner_handoff.watchlist_meta#272210.KS,119.0,RUN-077EAD96,16.0,EXCEPTION_LEADER,exception_leader,PENDING,2026-04-20T19:24:15.039968+00:00,,T+3D,2026-04-21,131400.0,-4.033486,2.054795,-0.989346,-0.761035,-3.371648,planner_handoff.watchlist_meta#272210.KS,SWING,,,,KR_CORE,-9.501916,KOSPI,,True,,,,,방산,stock_master,rule_inferred,[],,,,,,,,,,,,,,,35.0,,,scanner_archive_outcome,incomplete,0.5,"['tech_score', 'whale_score', 'volume_ratio', 'position', 'tier']","FEATURE_MISSING:tech_score,whale_score,volume_ratio,position,tier",False,,,,,,,2026-05-13T10:12:08.049275+00:00,,DAILY_PRIMARY_WITH_1H_REFRESH,CORE_TREND,3d,,,,,,,,-14.40613,,,,,,,,,,False,,forward_high_within_5d_v1,,,,,,,,,,,3,0,1,1,['nan'],gt_15,0,,,forward_high_within_5d,source_ohlcv_high,,,,,,,,,,,,2,all,KOSPI,2026-04-20,5D_ordered_12v5,full_kospi_ordered_search,KOSPI_ALL,12.0,5.0,5,{},False,False,no_touch,,,5.0,5.517241,-3.754789,130500.0,2026-04-20,0.6897,[],Exception Leader,True,False,False,방산,False,stock_master,4.0,70.0,80.425,,,,0.4667,1.36,3.2864,9.0,57.89473684210527,THEME_TAIL
